Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
P491786073.txt,1,186,16.01,20.99,95.49,93.31,18.60,18.82,94.62,63.98,20.43,12.90,11.29,1.08,0.54,0.00,0.00,7.53,3.76,15.05,12.37,5.91,12.37,2.15,17.74,6.45,4.84,3.23,0.00,3.23,6.45,5.38,1.08,1.08,0.00,0.00,8.60,0.00,0.00,0.00,0.00,20.43,5.91,5.38,0.54,4.84,1.61,4.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.53,2.69,1.08,3.76,0.00,0.00,5.38,12.37,2.15,9.68,2.15,3.76,3.76,4.30,0.00,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.38,4.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.00
P495602118.txt,1,184,82.15,8.72,86.86,76.08,36.80,12.50,91.85,57.61,13.04,11.41,11.41,0.00,0.00,0.00,0.00,1.63,10.33,16.30,9.78,2.72,7.61,1.09,20.11,5.98,4.35,1.09,0.54,1.63,4.89,3.80,1.09,0.00,0.00,0.00,2.17,0.00,0.00,0.00,0.00,9.78,1.63,0.54,1.09,2.72,0.54,3.26,2.72,1.63,0.54,0.54,3.26,0.00,3.26,0.00,0.00,9.78,0.00,2.17,3.80,4.35,1.09,3.26,10.87,1.09,12.50,1.09,8.15,3.26,5.98,0.00,0.00,0.54,2.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.26,3.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
P496865059.txt,1,265,70.82,31.19,67.80,74.90,10.60,13.96,88.68,49.06,14.34,12.08,9.43,2.26,0.00,0.00,0.38,2.26,4.91,15.09,9.43,2.26,5.66,1.13,14.72,7.55,3.40,0.00,6.42,3.40,4.91,3.77,1.13,0.00,0.00,0.38,4.91,0.00,0.00,0.75,0.00,5.28,0.75,0.75,1.89,1.89,0.00,1.51,0.38,0.00,0.38,0.00,2.26,0.38,0.00,0.00,1.89,7.92,3.40,2.64,1.13,1.51,0.38,1.13,13.96,0.75,13.96,1.51,4.91,7.92,11.32,4.15,0.38,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.38,0.00,11.70,9.06,0.00,0.38,1.13,0.00,0.00,0.00,0.00,1.13,0.00,0.00
P497159143.txt,1,171,30.89,9.92,99.00,99.00,13.15,13.45,94.15,60.82,24.56,19.30,17.54,0.00,1.75,0.00,0.00,5.26,5.26,12.87,9.36,4.09,6.43,1.17,19.88,7.02,2.92,2.34,1.75,1.17,9.94,8.19,1.75,0.00,0.58,0.58,6.43,0.00,0.00,0.00,0.00,12.87,5.26,0.00,0.00,3.51,2.34,2.34,1.17,1.17,0.00,0.00,1.75,0.58,0.00,0.00,0.00,7.02,1.75,1.75,1.17,1.75,1.17,0.00,17.54,2.34,11.70,0.58,4.09,7.02,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,7.60,1.75,0.00,0.00,1.17,0.00,0.00,0.00,0.58,0.00,0.00
P498003244.txt,1,402,34.39,14.80,96.75,97.47,20.10,13.43,97.26,62.19,22.64,13.68,12.69,0.00,1.00,0.00,0.00,8.96,4.73,15.67,9.20,4.98,9.20,0.50,19.90,6.47,3.73,2.49,0.00,1.99,6.22,5.72,0.50,0.25,0.00,0.00,4.73,0.25,0.25,0.00,0.00,13.93,4.23,2.99,1.00,2.24,1.99,2.99,2.49,0.00,0.25,1.74,1.74,0.00,1.74,0.00,0.00,9.70,2.24,3.98,2.99,2.74,0.00,5.47,14.93,0.25,13.18,2.49,4.98,5.72,5.97,0.25,0.00,0.00,1.49,0.00,0.75,0.00,0.00,0.00,0.75,0.00,6.47,4.73,1.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00
P498198537.txt,1,482,56.37,29.47,96.30,68.82,15.06,13.49,92.32,55.81,17.43,12.66,11.41,0.62,0.00,0.41,0.21,4.77,5.81,15.56,8.09,7.05,6.02,1.04,16.60,3.53,1.87,1.45,3.32,1.87,5.60,3.94,1.66,0.21,0.00,0.83,8.51,2.07,1.04,0.83,0.62,6.22,0.41,0.83,0.41,1.87,1.04,2.07,1.24,0.62,0.62,0.00,2.28,0.00,1.87,0.00,0.00,11.20,5.39,1.24,2.28,2.70,0.21,6.02,9.75,0.62,18.67,1.45,9.96,7.26,3.32,5.39,0.62,0.83,0.41,0.41,0.41,0.00,0.21,0.21,0.00,0.00,15.98,6.43,7.26,0.00,0.00,0.00,0.00,0.21,0.00,2.07,0.00,0.00
P502700019.txt,1,168,81.91,20.24,85.62,59.59,18.67,16.07,84.52,56.55,11.90,8.93,8.93,0.00,0.00,0.00,0.00,2.98,10.12,16.67,11.31,1.79,8.33,1.19,14.88,5.36,5.36,1.19,2.98,0.00,1.79,1.79,0.00,0.00,0.00,0.00,2.98,1.79,0.00,0.00,0.60,6.55,1.19,1.19,1.79,2.98,0.60,1.19,0.60,0.00,0.00,0.00,1.79,0.00,1.19,0.00,0.60,8.93,1.79,1.19,5.36,0.60,0.00,2.38,11.90,1.19,17.86,0.60,11.31,5.95,3.57,0.60,1.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74,5.36,1.19,0.00,0.00,0.00,0.00,0.00,0.00,1.19,0.00,0.00
P507301051.txt,1,290,49.46,23.45,91.69,99.00,14.50,16.55,97.24,58.28,16.21,15.17,13.45,0.34,0.00,0.00,1.38,1.03,5.17,15.52,9.31,6.21,9.31,0.34,15.17,5.86,3.45,1.03,3.10,1.03,8.97,8.97,0.00,0.00,0.00,0.00,7.24,2.41,1.03,0.69,0.69,7.59,1.38,1.38,2.76,2.07,0.34,1.03,1.03,0.69,0.00,0.00,0.34,0.00,0.34,0.00,0.00,9.31,4.14,1.38,2.76,1.72,0.00,3.79,11.03,2.07,16.21,1.38,5.52,10.34,2.41,1.72,1.72,2.76,1.38,0.00,0.34,0.00,0.00,0.00,0.34,0.00,10.34,6.55,3.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
P509144164.txt,1,265,48.19,9.98,99.00,68.50,17.67,13.96,90.94,56.23,18.87,15.09,14.34,0.00,0.00,0.38,0.38,3.77,4.53,15.47,8.68,5.28,6.79,1.51,19.25,4.15,1.89,1.51,0.38,1.51,3.77,3.02,0.75,0.00,0.00,0.38,6.04,0.75,0.75,0.75,0.00,10.94,1.13,3.40,1.51,3.02,1.51,3.02,1.89,0.75,0.75,0.38,3.77,1.89,1.13,0.00,0.00,5.66,3.02,0.00,1.89,0.75,0.00,4.53,12.83,1.89,18.87,4.91,7.92,7.17,2.64,1.89,1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.83,5.66,3.02,0.00,0.38,0.00,0.00,0.00,0.00,2.64,0.75,0.38
P509299167.txt,1,117,1.24,3.66,99.00,73.64,14.62,8.55,100.00,72.65,33.33,23.08,22.22,0.00,0.00,0.00,0.85,10.26,4.27,12.82,15.38,12.82,6.84,0.85,29.06,0.85,0.85,7.69,0.00,0.85,2.56,2.56,0.00,0.00,0.00,0.00,6.84,0.00,0.00,0.00,0.00,20.51,8.55,5.98,2.56,1.71,1.71,1.71,0.00,0.00,0.00,0.00,1.71,0.00,1.71,0.00,0.00,0.85,0.00,0.00,0.85,0.00,0.00,6.84,19.66,0.00,5.13,0.85,1.71,2.56,0.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.40,5.98,2.56,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.00
P510504136.txt,1,214,31.87,22.74,99.00,97.23,16.46,10.75,94.39,58.88,19.16,14.02,12.62,0.93,0.00,0.00,0.47,5.14,6.54,11.68,11.21,6.07,8.41,0.47,20.09,7.01,1.87,0.47,1.40,2.34,6.54,5.61,0.47,0.00,0.47,0.00,7.01,0.47,0.47,0.00,0.93,12.62,3.74,4.67,0.47,1.87,0.93,2.34,0.00,0.00,0.00,0.00,0.93,0.00,0.93,0.00,0.00,9.35,3.27,1.40,5.61,0.93,0.00,9.81,7.94,0.93,18.22,3.27,7.94,7.01,4.21,0.93,0.00,0.00,0.00,0.00,0.93,0.00,0.00,0.00,0.93,0.00,11.21,5.61,3.74,0.00,0.00,0.00,0.00,0.00,0.00,1.87,0.00,0.00
P512881754.txt,1,154,3.04,1.00,99.00,99.00,11.85,7.79,98.05,64.29,33.12,22.08,22.08,0.00,0.00,0.00,0.00,11.04,4.55,5.84,12.34,3.90,6.49,1.30,25.32,7.14,3.90,1.30,0.00,1.95,9.74,9.09,0.00,0.00,0.00,0.00,3.25,0.00,1.30,0.00,0.00,15.58,7.14,0.00,3.25,1.95,0.00,3.25,1.95,0.65,1.30,0.00,2.60,1.30,1.30,0.00,0.00,4.55,1.30,1.95,0.65,2.60,0.00,1.95,18.18,1.95,7.79,2.60,1.95,3.25,1.30,1.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.79,7.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
P513581330.txt,1,200,61.26,67.36,86.07,94.50,14.29,16.50,94.50,58.50,14.50,9.50,6.50,2.50,0.00,0.50,0.00,5.00,8.00,15.00,10.00,6.00,7.50,1.50,17.00,6.00,4.50,1.00,3.50,3.50,4.50,4.50,0.00,0.00,0.00,0.00,12.00,2.50,0.00,0.50,2.00,14.50,1.00,1.00,3.00,2.50,5.50,2.00,1.50,0.00,0.50,0.50,1.50,0.00,0.50,0.00,1.00,10.50,5.50,1.00,1.50,3.00,0.00,5.50,7.50,0.00,21.50,1.00,10.50,10.50,1.00,3.00,0.50,1.00,0.00,0.00,1.00,0.00,0.00,0.50,0.50,0.00,12.00,6.50,3.50,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
P515400483.txt,1,193,28.39,8.09,89.41,99.00,12.06,16.58,96.37,61.66,17.62,12.95,12.44,0.00,0.00,0.00,0.52,4.66,5.18,14.51,12.44,7.77,6.74,3.63,17.10,5.18,3.11,0.52,0.52,3.63,11.40,10.88,0.52,0.00,0.00,0.00,6.74,0.00,0.00,0.00,0.00,13.99,1.04,1.55,0.00,4.66,2.07,4.66,1.55,0.00,0.00,1.55,1.55,0.52,0.00,0.00,0.00,5.70,2.07,2.59,2.59,0.52,0.00,0.00,14.51,0.00,10.36,0.00,6.74,3.63,3.11,5.70,1.55,0.00,0.52,0.00,1.04,0.00,0.00,0.00,1.04,0.00,13.47,7.77,2.07,0.00,0.00,0.00,0.00,0.52,0.00,3.11,0.00,0.00
P517829222.txt,1,345,30.76,34.23,81.49,69.48,24.64,14.78,93.62,60.29,18.84,13.62,9.57,1.16,0.00,2.03,0.87,5.22,6.09,12.46,9.57,6.96,9.28,1.45,16.23,6.96,3.19,0.00,4.93,1.45,2.90,2.61,0.29,0.00,0.00,0.00,10.14,3.48,0.29,1.45,2.61,11.88,0.87,1.74,2.03,3.48,0.87,4.35,1.45,1.16,0.00,0.29,1.45,0.00,0.87,0.00,0.00,10.43,5.22,2.32,2.61,1.74,0.00,2.03,12.75,1.45,15.65,1.45,6.96,7.25,5.22,2.61,0.29,0.00,0.00,0.00,0.58,0.00,0.00,0.29,0.29,0.00,9.28,4.06,2.32,0.00,0.87,0.00,0.00,0.00,0.00,2.03,0.00,0.00
P517893569.txt,1,268,20.39,3.40,96.27,99.00,19.14,5.22,90.67,67.54,18.66,13.81,12.69,0.00,0.00,0.00,1.12,4.48,4.10,15.30,12.69,10.82,7.09,2.24,19.03,3.73,2.24,2.99,0.75,1.12,5.97,5.97,0.00,0.00,0.00,0.00,2.61,0.00,0.00,0.00,0.00,16.42,1.49,1.87,4.10,4.85,0.37,5.97,0.37,0.00,0.00,0.37,1.12,0.00,1.12,0.00,0.00,3.73,0.00,1.87,1.49,1.87,0.00,2.61,13.81,3.73,15.67,1.12,8.58,5.22,2.24,2.61,1.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.97,5.22,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
P519797244.txt,1,61,97.30,43.48,41.26,25.77,12.20,9.84,88.52,55.74,14.75,8.20,8.20,0.00,0.00,0.00,0.00,6.56,13.11,19.67,3.28,3.28,4.92,0.00,8.20,8.20,3.28,1.64,3.28,3.28,3.28,1.64,1.64,1.64,0.00,0.00,6.56,0.00,1.64,0.00,0.00,14.75,4.92,1.64,0.00,6.56,1.64,0.00,0.00,0.00,0.00,0.00,1.64,1.64,0.00,0.00,0.00,8.20,1.64,1.64,4.92,1.64,0.00,0.00,6.56,0.00,6.56,0.00,3.28,3.28,4.92,1.64,0.00,0.00,1.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.84,6.56,3.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
P523354651.txt,1,318,82.26,59.94,68.54,97.82,26.50,26.42,86.48,50.31,10.69,8.49,6.60,1.26,0.00,0.63,0.00,2.20,6.60,16.98,5.03,4.72,10.38,0.31,7.23,7.23,3.77,0.31,0.94,1.89,5.35,5.35,0.00,0.00,0.00,0.00,8.81,0.31,1.57,1.26,0.94,6.60,1.57,0.94,0.00,0.63,3.14,0.63,2.52,0.94,0.31,0.63,2.52,0.00,1.89,0.31,0.00,12.58,5.35,3.77,2.83,2.52,0.00,0.00,9.12,0.63,15.72,1.57,7.86,6.92,7.23,0.31,0.00,1.57,0.63,0.00,1.26,0.00,0.31,0.00,0.94,0.00,18.87,5.03,6.92,0.00,0.00,0.00,0.00,0.94,3.14,0.31,2.52,0.00
P524150289.txt,1,379,29.67,41.65,94.51,78.86,18.05,12.40,88.92,59.37,19.00,14.78,11.08,2.37,0.00,1.32,0.00,4.22,4.49,13.98,9.23,7.39,9.76,1.06,14.78,5.28,2.37,2.37,2.11,1.58,3.69,3.17,0.26,0.00,0.00,0.26,9.50,2.64,0.26,0.53,2.64,5.54,0.53,0.26,0.79,0.53,1.58,1.85,0.79,0.00,0.00,0.79,2.37,0.00,1.85,0.00,0.00,10.03,5.54,1.85,2.90,1.06,0.00,4.22,10.55,1.58,19.26,1.58,8.97,8.71,3.96,3.69,2.11,0.53,0.00,0.00,0.26,0.00,0.00,0.00,0.26,0.00,10.55,5.28,4.22,0.00,0.00,0.00,0.00,0.00,0.00,1.06,0.00,0.00
P526069811.txt,1,331,18.73,8.71,91.67,8.00,17.42,10.27,95.77,64.05,22.36,14.80,12.99,0.00,0.91,0.00,0.91,7.55,4.53,13.60,11.18,7.25,6.34,3.93,20.85,4.83,2.42,2.11,0.30,2.11,6.34,2.42,3.93,0.30,0.30,1.21,7.25,0.30,0.91,0.00,0.00,17.52,4.83,0.60,2.72,3.93,3.02,4.83,3.02,0.30,0.30,2.42,2.11,0.30,1.51,0.00,0.00,7.85,2.11,1.21,4.23,0.91,0.60,1.21,17.52,1.21,9.37,0.30,4.83,4.23,3.32,0.30,0.60,0.30,0.00,0.00,1.21,0.00,0.30,0.30,0.60,0.30,17.52,6.04,6.95,0.00,0.30,0.30,0.00,0.30,0.00,2.11,1.21,0.30
P527224144.txt,1,330,28.42,10.17,93.94,96.18,18.33,13.64,93.94,61.82,21.82,16.67,13.33,0.00,0.91,0.00,2.42,5.15,3.64,14.24,10.00,4.55,8.48,1.52,20.00,7.27,5.15,0.00,0.00,2.42,8.18,6.36,1.52,0.61,0.00,0.30,7.88,0.30,0.61,0.00,0.00,16.36,4.55,0.91,1.82,3.94,0.30,6.67,1.82,0.91,0.30,0.61,1.82,0.00,1.52,0.00,0.30,11.82,2.12,4.55,2.73,4.24,0.61,0.30,15.15,2.42,7.58,1.82,4.55,1.52,2.73,0.61,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.70,5.45,3.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.61
P529363319.txt,1,445,15.68,12.13,92.55,33.53,23.42,11.24,94.83,66.74,24.49,16.85,15.51,0.00,0.00,0.00,1.35,7.64,3.82,15.73,11.91,6.29,8.99,2.47,20.22,4.27,2.70,3.37,1.35,3.15,7.19,3.82,3.37,0.45,0.90,0.22,9.66,0.00,1.35,0.00,0.00,15.73,2.92,2.02,3.37,3.82,2.02,3.37,1.80,1.12,0.00,0.67,0.00,0.00,0.00,0.00,0.00,7.42,2.25,1.35,2.25,1.12,1.35,2.70,15.96,1.80,11.24,1.12,6.52,4.04,0.22,0.00,0.00,0.00,0.00,0.22,0.45,0.00,0.00,0.22,0.22,0.00,5.62,4.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.57,0.00,0.00
P530830583.txt,1,154,65.46,4.59,97.17,49.97,15.40,18.18,90.26,58.44,18.18,15.58,14.94,0.00,0.00,0.00,0.65,2.60,4.55,18.83,9.09,4.55,4.55,1.95,16.23,3.90,2.60,1.30,0.65,2.60,5.19,3.25,1.95,1.30,0.65,0.00,3.25,0.00,0.00,0.00,0.65,13.64,4.55,0.00,1.30,3.90,1.30,3.25,3.25,2.60,0.00,0.65,0.65,0.00,0.00,0.65,0.00,3.25,0.00,1.30,1.30,1.30,0.00,1.95,14.29,1.95,11.04,0.65,9.09,1.30,4.55,0.00,0.00,0.00,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.74,5.84,2.60,0.00,0.00,0.00,0.00,0.65,0.00,0.65,0.00,0.00
P531938865.txt,1,179,18.67,74.88,47.80,99.00,35.80,7.26,96.65,64.80,30.17,14.53,7.82,0.00,5.03,1.12,0.56,15.64,5.03,12.29,12.29,2.79,3.91,1.12,19.55,5.59,5.03,1.68,0.00,3.35,6.70,6.70,0.00,0.00,0.00,0.00,11.17,0.00,0.00,1.68,0.00,10.06,3.91,2.23,1.68,1.68,0.00,0.56,2.79,1.68,0.00,1.12,2.23,0.00,2.23,0.00,0.00,5.59,0.00,2.23,2.79,2.79,0.00,1.68,13.97,2.23,11.17,2.23,7.26,2.23,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.47,2.79,1.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
P533632630.txt,1,275,54.52,38.54,85.21,91.14,14.47,13.09,89.82,55.64,17.82,15.64,13.45,0.73,0.00,1.09,0.36,2.18,7.64,11.64,10.91,4.00,5.45,0.00,16.73,5.09,3.64,2.18,6.55,0.73,4.00,4.00,0.00,0.00,0.00,0.00,11.27,4.00,0.36,1.09,2.91,7.64,1.82,2.18,2.18,0.73,0.36,1.45,0.73,0.73,0.00,0.00,3.27,0.00,2.18,0.73,0.00,10.55,5.82,2.18,2.91,0.73,0.00,4.36,12.00,0.73,13.82,2.18,4.36,7.27,3.64,5.09,1.45,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.36,6.91,4.00,0.00,0.00,0.00,0.00,0.36,0.00,0.36,0.73,0.00
P535592132.txt,1,100,59.88,5.50,99.00,99.00,14.29,14.00,88.00,50.00,16.00,15.00,15.00,0.00,0.00,0.00,0.00,1.00,3.00,17.00,11.00,2.00,7.00,1.00,20.00,1.00,0.00,0.00,3.00,2.00,6.00,6.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,6.00,1.00,3.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,3.00,1.00,1.00,2.00,0.00,0.00,8.00,11.00,0.00,21.00,3.00,8.00,10.00,6.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00
P535693062.txt,1,208,27.56,77.92,91.73,78.60,17.33,11.54,94.71,60.58,18.27,15.87,7.69,3.37,0.48,2.40,1.92,2.40,3.85,13.94,10.10,7.21,10.10,0.96,17.31,2.40,2.40,0.96,1.92,3.37,2.88,2.88,0.00,0.00,0.00,0.00,16.35,5.29,0.00,1.44,3.85,9.13,0.96,0.96,1.92,0.96,0.96,3.85,0.96,0.96,0.00,0.00,2.40,0.00,2.40,0.00,0.00,10.10,7.69,0.96,1.92,0.48,0.00,8.17,9.13,0.48,21.15,2.40,10.10,8.65,0.00,0.96,0.00,0.96,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.10,5.29,3.85,0.48,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.00
P544980559.txt,1,310,69.84,12.28,99.00,62.47,12.40,11.61,90.97,54.19,18.71,15.16,14.19,0.00,0.00,0.97,0.00,3.55,4.52,18.06,7.10,5.16,4.19,0.65,14.84,4.19,1.94,1.61,3.23,1.61,1.94,1.94,0.00,0.00,0.00,0.00,4.52,1.61,0.00,0.00,2.26,6.77,1.94,0.65,0.97,0.97,0.97,1.29,1.61,0.32,0.00,1.29,3.23,0.32,1.94,0.00,0.00,6.77,2.90,1.94,1.29,0.65,0.00,8.39,7.74,0.65,21.61,2.26,8.71,10.97,6.45,2.26,0.00,0.97,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.84,8.06,5.81,0.00,0.00,0.00,0.00,0.32,0.00,0.65,0.00,0.00
P545910761.txt,1,277,70.41,29.40,94.66,87.59,21.31,18.77,89.89,52.71,14.44,9.39,7.94,0.00,0.36,0.00,1.08,5.05,5.42,15.52,6.86,5.05,7.22,0.36,14.08,6.50,3.97,1.44,1.81,1.81,4.69,3.97,0.36,0.00,0.00,0.36,7.22,0.00,1.08,0.00,0.00,13.36,2.17,2.53,1.44,2.17,1.81,4.69,1.08,0.72,0.00,0.36,1.08,0.00,0.36,0.00,0.72,10.47,1.08,5.05,3.61,1.81,0.36,5.42,6.14,0.36,17.33,1.44,9.75,6.14,8.66,1.08,0.36,0.72,0.00,0.00,0.36,0.00,0.36,0.00,0.00,0.00,5.78,3.97,1.08,0.00,0.00,0.00,0.36,0.00,0.00,0.36,0.00,0.00
P546400253.txt,1,145,47.49,16.71,65.85,99.00,12.08,9.66,97.93,60.69,18.62,15.17,15.17,0.00,0.00,0.00,0.00,3.45,6.21,15.86,11.72,4.14,8.97,0.00,17.24,9.66,3.45,1.38,0.00,3.45,11.72,11.03,0.69,0.69,0.00,0.00,6.90,0.69,0.69,0.00,0.00,8.28,1.38,0.69,0.69,3.45,0.69,1.38,2.07,0.69,0.00,0.69,4.14,0.00,2.76,0.00,0.00,13.10,2.76,6.90,2.76,5.52,0.00,1.38,16.55,0.69,6.21,0.00,3.45,3.45,2.07,2.07,0.69,0.00,1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.03,8.28,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
P550454240.txt,1,203,1.00,1.00,99.00,71.95,12.69,8.37,95.07,71.43,29.06,21.67,20.20,0.00,0.00,0.00,1.48,7.39,2.46,11.33,12.81,15.27,8.87,3.94,23.65,3.94,4.43,3.45,0.49,1.97,5.42,3.94,1.48,0.00,0.49,0.49,3.45,0.49,0.00,0.00,0.00,25.62,6.40,1.97,4.43,7.39,1.48,7.88,2.96,0.99,0.00,1.97,0.99,0.00,0.49,0.00,0.00,2.46,0.99,0.00,0.00,1.48,0.00,0.00,20.69,0.99,5.42,0.00,2.46,2.96,0.99,0.00,0.00,0.99,0.00,0.00,0.49,0.49,0.00,0.00,0.00,0.00,16.75,3.94,4.93,0.00,0.00,3.94,0.00,0.00,0.00,3.94,0.00,0.00
P551526250.txt,1,291,1.94,1.00,99.00,44.66,13.86,10.65,96.91,62.54,26.12,18.90,18.56,0.00,0.00,0.00,0.34,7.22,3.78,10.65,12.37,14.78,6.87,3.78,24.05,5.50,1.72,5.15,0.34,2.75,10.65,5.84,4.81,2.41,1.72,0.00,5.15,0.34,1.37,0.34,0.00,23.02,4.12,4.47,1.03,5.50,3.09,5.50,1.37,0.00,0.69,0.69,0.34,0.00,0.00,0.00,0.00,6.53,2.41,1.37,1.37,1.37,0.34,1.72,19.93,1.72,8.25,1.37,2.06,4.81,2.06,2.41,0.00,1.37,0.00,0.00,1.72,0.69,0.34,0.69,0.00,0.00,18.90,5.84,3.78,0.00,0.00,1.03,0.00,0.00,0.34,7.90,0.00,0.00
P551557104.txt,1,452,41.05,16.51,89.54,67.58,17.38,17.92,91.15,58.41,18.58,12.83,11.06,0.66,0.00,0.66,0.44,5.75,4.65,14.16,10.84,4.87,6.86,1.33,18.14,3.32,1.33,1.11,0.88,1.99,4.65,3.10,0.88,0.00,0.00,0.44,5.75,0.88,0.44,1.33,0.22,13.05,2.43,1.99,1.55,3.98,1.11,3.76,0.88,0.22,0.44,0.22,1.99,0.00,1.77,0.00,0.00,11.50,3.54,3.76,2.43,3.54,0.44,2.65,14.82,2.65,13.50,1.55,7.52,4.42,7.08,1.33,0.88,0.22,0.00,0.00,0.22,0.00,0.00,0.00,0.22,0.00,8.19,5.53,1.33,0.00,0.00,0.00,0.00,0.44,0.00,0.88,0.00,0.00
P553142151.txt,1,206,39.37,17.81,99.00,53.13,17.17,11.17,89.32,59.71,18.93,13.59,11.65,0.49,0.00,0.49,0.97,5.34,5.34,15.53,9.22,8.25,8.25,0.49,19.90,8.25,3.88,2.43,3.40,2.91,2.91,1.94,0.49,0.00,0.00,0.00,5.34,1.94,0.49,0.49,0.00,8.25,1.94,0.97,0.00,3.40,0.00,2.91,3.88,3.40,0.00,0.49,1.46,0.49,0.49,0.00,0.49,6.80,1.94,0.97,2.91,0.97,0.00,10.68,8.74,0.49,20.39,2.91,10.68,7.28,0.49,0.00,0.00,0.00,0.00,0.00,0.97,0.00,0.49,0.00,0.49,0.00,8.25,5.34,0.97,0.00,0.49,0.00,0.00,0.00,0.49,0.97,0.00,0.00
P554108070.txt,1,193,52.32,8.09,99.00,97.34,21.44,11.92,93.26,56.48,18.13,12.95,12.44,0.00,0.00,0.52,0.00,5.18,4.66,16.06,6.22,6.74,8.29,1.04,16.58,5.18,2.07,3.11,2.59,2.07,6.22,5.70,0.52,0.52,0.00,0.00,2.07,0.52,0.00,0.00,1.04,8.81,1.55,2.59,0.52,1.04,0.52,2.59,1.04,0.00,0.00,1.04,0.52,0.00,0.52,0.00,0.00,8.81,0.00,3.11,3.11,2.59,0.00,7.77,9.33,0.52,19.69,5.18,7.25,8.29,6.22,2.59,0.52,2.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.70,4.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.00,0.00
